date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:53:06	20221/20221	---M-Z	200	added ('OK')	application/javascript	etag:%221664967761%22	https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/magnific/magnific-popup.min.js?ver=6.1.1	C:/My%20Web%20Sites/shopeasy/f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/magnific/magnific-popup.min6a4d.js	(from https://ninetheme.com/themes/venam/v1/)
01:53:07	12483/12483	---M-Z	200	added ('OK')	application/javascript	etag:%221665156535%22	https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/cache/min/1/themes/venam/v1/wp-content/themes/venam/js/scripts.js?ver=1665156535	C:/My%20Web%20Sites/shopeasy/f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/cache/min/1/themes/venam/v1/wp-content/themes/venam/js/scriptsabe2.js	(from https://ninetheme.com/themes/venam/v1/)
01:53:07	1485/1485	---M-Z	200	added ('OK')	application/javascript	etag:%221665156535%22	https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/cache/min/1/themes/venam/v1/wp-content/themes/venam/js/framework-settings.js?ver=1665156535	C:/My%20Web%20Sites/shopeasy/f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/cache/min/1/themes/venam/v1/wp-content/themes/venam/js/framework-settingsabe2.js	(from https://ninetheme.com/themes/venam/v1/)
01:53:07	10328/10328	---M-Z	200	added ('OK')	application/javascript	etag:%221665156535%22	https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/cache/min/1/themes/venam/v1/wp-content/themes/venam/woocommerce/js/woocommerce-custom.js?ver=1665156535	C:/My%20Web%20Sites/shopeasy/f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/cache/min/1/themes/venam/v1/wp-content/themes/venam/woocommerce/js/woocommerce-customabe2.js	(from https://ninetheme.com/themes/venam/v1/)
01:53:07	139794/139794	---M-Z	200	added ('OK')	application/javascript	etag:%221664967755%22	https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/themes/venam/js/swiper/swiper.min.js?ver=1.0	C:/My%20Web%20Sites/shopeasy/f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/themes/venam/js/swiper/swiper.min5152.js	(from https://ninetheme.com/themes/venam/v1/)
01:53:08	9679/9679	---M-Z	200	added ('OK')	application/javascript	etag:%221665156535%22	https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/cache/min/1/themes/venam/v1/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=1665156535	C:/My%20Web%20Sites/shopeasy/f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/cache/min/1/themes/venam/v1/wp-content/plugins/contact-form-7/includes/swv/js/indexabe2.js	(from https://ninetheme.com/themes/venam/v1/)
01:53:08	12210/12210	---M-Z	200	added ('OK')	application/javascript	etag:%221665156535%22	https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/cache/min/1/themes/venam/v1/wp-content/plugins/contact-form-7/includes/js/index.js?ver=1665156535	C:/My%20Web%20Sites/shopeasy/f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/cache/min/1/themes/venam/v1/wp-content/plugins/contact-form-7/includes/js/indexabe2.js	(from https://ninetheme.com/themes/venam/v1/)
01:53:08	4957/4957	---M-Z	200	added ('OK')	application/javascript	etag:%221672734990%22	https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.9.2	C:/My%20Web%20Sites/shopeasy/f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/elementor/assets/js/webpack.runtime.min2e46.js	(from https://ninetheme.com/themes/venam/v1/)
01:53:08	31522/31522	---M-Z	200	added ('OK')	application/javascript	etag:%221672734990%22	https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.9.2	C:/My%20Web%20Sites/shopeasy/f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/elementor/assets/js/frontend-modules.min2e46.js	(from https://ninetheme.com/themes/venam/v1/)
01:53:09	12198/12198	---M-Z	200	added ('OK')	application/javascript	etag:%221672734990%22	https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/shopeasy/f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://ninetheme.com/themes/venam/v1/)
01:53:09	40696/40696	---M-Z	200	added ('OK')	application/javascript	etag:%221672734990%22	https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.9.2	C:/My%20Web%20Sites/shopeasy/f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/elementor/assets/js/frontend.min2e46.js	(from https://ninetheme.com/themes/venam/v1/)
01:53:10	2921/2921	---M-Z	200	added ('OK')	application/javascript	etag:%221665156535%22	https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/cache/min/1/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/ajax-tab-slider/script.js?ver=1665156535	C:/My%20Web%20Sites/shopeasy/f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/cache/min/1/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/ajax-tab-slider/scriptabe2.js	(from https://ninetheme.com/themes/venam/v1/)
01:53:11	8291/8291	---M-Z	200	added ('OK')	application/javascript	etag:%221672735041%22	https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/wp-rocket/assets/js/lazyload/17.5/lazyload.min.js	C:/My%20Web%20Sites/shopeasy/f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/wp-rocket/assets/js/lazyload/17.5/lazyload.min.js	(from https://ninetheme.com/themes/venam/v1/)
01:53:11	7006/7006	---M--	200	added ('OK')	image/png	etag:%221664967761%22	https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/jquery-ui/images/ui-icons_444444_256x240.png	C:/My%20Web%20Sites/shopeasy/f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/jquery-ui/images/ui-icons_444444_256x240.png	(from https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/jquery-ui/jquery-ui.min.css?ver=1.0)
01:53:11	7074/7074	---M--	200	added ('OK')	image/png	etag:%221664967761%22	https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/jquery-ui/images/ui-icons_555555_256x240.png	C:/My%20Web%20Sites/shopeasy/f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/jquery-ui/images/ui-icons_555555_256x240.png	(from https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/jquery-ui/jquery-ui.min.css?ver=1.0)
01:53:12	6313/6313	---M--	200	added ('OK')	image/png	etag:%221664967761%22	https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/jquery-ui/images/ui-icons_ffffff_256x240.png	C:/My%20Web%20Sites/shopeasy/f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/jquery-ui/images/ui-icons_ffffff_256x240.png	(from https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/jquery-ui/jquery-ui.min.css?ver=1.0)
01:53:12	4676/4676	---M--	200	added ('OK')	image/png	etag:%221664967761%22	https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/jquery-ui/images/ui-icons_777620_256x240.png	C:/My%20Web%20Sites/shopeasy/f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/jquery-ui/images/ui-icons_777620_256x240.png	(from https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/jquery-ui/jquery-ui.min.css?ver=1.0)
01:53:12	4632/4632	---M--	200	added ('OK')	image/png	etag:%221664967761%22	https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/jquery-ui/images/ui-icons_cc0000_256x240.png	C:/My%20Web%20Sites/shopeasy/f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/jquery-ui/images/ui-icons_cc0000_256x240.png	(from https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/jquery-ui/jquery-ui.min.css?ver=1.0)
01:53:13	7013/7013	---M--	200	added ('OK')	image/png	etag:%221664967761%22	https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/jquery-ui/images/ui-icons_777777_256x240.png	C:/My%20Web%20Sites/shopeasy/f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/jquery-ui/images/ui-icons_777777_256x240.png	(from https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/jquery-ui/jquery-ui.min.css?ver=1.0)
01:53:13	100/100	---M--	200	added ('OK')	image/png	etag:%221664967761%22	https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/vegas/overlays/01.png	C:/My%20Web%20Sites/shopeasy/f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/vegas/overlays/01.png	(from https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/cache/min/1/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/vegas/vegas.css?ver=1665156535)
01:53:13	100/100	---M--	200	added ('OK')	image/png	etag:%221664967761%22	https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/vegas/overlays/02.png	C:/My%20Web%20Sites/shopeasy/f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/vegas/overlays/02.png	(from https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/cache/min/1/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/vegas/vegas.css?ver=1665156535)
01:53:14	98/98	---M--	200	added ('OK')	image/png	etag:%221664967761%22	https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/vegas/overlays/03.png	C:/My%20Web%20Sites/shopeasy/f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/vegas/overlays/03.png	(from https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/cache/min/1/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/vegas/vegas.css?ver=1665156535)
01:53:14	100/100	---M--	200	added ('OK')	image/png	etag:%221664967761%22	https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/vegas/overlays/04.png	C:/My%20Web%20Sites/shopeasy/f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/vegas/overlays/04.png	(from https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/cache/min/1/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/vegas/vegas.css?ver=1665156535)
01:53:14	102/102	---M--	200	added ('OK')	image/png	etag:%221664967761%22	https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/vegas/overlays/05.png	C:/My%20Web%20Sites/shopeasy/f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/vegas/overlays/05.png	(from https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/cache/min/1/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/vegas/vegas.css?ver=1665156535)
01:53:15	100/100	---M--	200	added ('OK')	image/png	etag:%221664967761%22	https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/vegas/overlays/06.png	C:/My%20Web%20Sites/shopeasy/f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/vegas/overlays/06.png	(from https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/cache/min/1/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/vegas/vegas.css?ver=1665156535)
01:53:15	104/104	---M--	200	added ('OK')	image/png	etag:%221664967761%22	https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/vegas/overlays/07.png	C:/My%20Web%20Sites/shopeasy/f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/vegas/overlays/07.png	(from https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/cache/min/1/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/vegas/vegas.css?ver=1665156535)
01:53:16	106/106	---M--	200	added ('OK')	image/png	etag:%221664967761%22	https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/vegas/overlays/08.png	C:/My%20Web%20Sites/shopeasy/f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/vegas/overlays/08.png	(from https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/cache/min/1/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/vegas/vegas.css?ver=1665156535)
01:53:16	118/118	---M--	200	added ('OK')	image/png	etag:%221664967761%22	https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/vegas/overlays/09.png	C:/My%20Web%20Sites/shopeasy/f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/vegas/overlays/09.png	(from https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/cache/min/1/themes/venam/v1/wp-content/plugins/venam-elementor-addons/assets/front/js/vegas/vegas.css?ver=1665156535)
01:53:17	2861/2861	---M--	200	added ('OK')	image/png	etag:%221672735117%22	https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/woo-smart-compare/assets/images/placeholder.png	C:/My%20Web%20Sites/shopeasy/f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/plugins/woo-smart-compare/assets/images/placeholder.png	(from https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/cache/min/1/themes/venam/v1/wp-content/plugins/woo-smart-compare/assets/css/frontend.css?ver=1665156535)
01:53:20	297116/297116	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2019%20Mar%202023%2008:53:48%20GMT	https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/themes/venam/bg/cart_sidebar_bg.png	C:/My%20Web%20Sites/shopeasy/f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/themes/venam/bg/cart_sidebar_bg.png	(from https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/cache/min/1/themes/venam/v1/wp-content/themes/venam/css/style.css?ver=1665156535)
01:53:21	1599/1599	---M--	200	added ('OK')	image/png	etag:%221665155959%22	https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/themes/venam/images/checkout_sidebar_bg.png	C:/My%20Web%20Sites/shopeasy/f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/themes/venam/images/checkout_sidebar_bg.png	(from https://f8g8b9p5.rocketcdn.me/themes/venam/v1/wp-content/cache/min/1/themes/venam/v1/wp-content/themes/venam/css/style.css?ver=1665156535)
